NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,Status,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Email,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Learners2025,Educators2025
200600518,2025,EC,2,MROBONGWANA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214242,214242,,,-30.602519999999998,27.370200000000001,Joe Gqabi,Senqu Local Municipality,99,22707024,Kgapamasi,NTLEMEZA NC,99,99,STERKSPRUIT,"Jozanas Hoek,Sterkspruit,9762","P O BOX 105, STERKSPRUIT, 9762",,833167399,Yes,99,Q2,99,99,01.01.1972,No Fee,Urban,99,EC,EC,200600518,200600518,74,5
200600521,2025,EC,2,MTHABISA SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214243,214243,,,-30.586760000000002,27.60201,Joe Gqabi,Senqu Local Municipality,99,22707035,Lusizini,METHUSE BA (Act),,MKUNYAZO,STERKSPRUIT,"Ntubeni Village,Blikana,Sterkspruit,9777",", STERKSPRUIT, 9777",,837369050,Yes,99,Q2,99,99,01.01.1987,No Fee,Rural,99,EC,EC,200600521,200600521,66,5
200600534,2025,EC,2,MUSONG JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,214245,214245,,,-30.4937,27.54842,Joe Gqabi,Senqu Local Municipality,99,22702014,Tlankaneng,KHAKHAU MR,,PALMIETFONTEIN,STERKSPRUIT,"MUSONG VILLAGE, PALMIETFONTEIN, 9767","P O BOX 3, PALMIETFONTEIN, 9767",,839507832,Yes,99,Q1,99,99,01.01.1938,No Fee,Rural,99,EC,EC,200600534,200600534,185,12
200600541,2025,EC,2,MZIMKHULU JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,DEPARTMENT OF EDUCATION & TRAINING(DET),214247,214247,,,-31.002890000000001,26.333169999999999,Joe Gqabi,Walter Sisulu Local Municipality,99,22905000,NONE,MFANEKISO ME,99,MZAMOMHLE,BURGERSDORP,"KOLOBA STREET, BURGERSDORP, 9744","P O BOX 246, KOLOBA STREET, 9744",,,Yes,99,Q3,99,99,01.01.1993,No Fee,Urban,99,EC,EC,200600541,200600541,1041,28
200600550,2025,EC,2,NCHAFATSO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),214252,214252,,,-30.693930000000002,26.68947,Joe Gqabi,Walter Sisulu Local Municipality,99,22802000,NONE,SIDLAYI SL,99,DUKATHOLE,ALIWAL NORTH,"Broadway Road,Dukathole,Aliwal North,9750","P O BOX 322, ALIWAL NORTH, 9750",,516332306,Yes,99,Q3,99,99,01.01.1977,No Fee,Urban,99,EC,EC,200600550,200600550,525,17
200600554,2025,EC,2,NDINGISHE JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214253,214253,,,-30.43985,27.486699999999999,Joe Gqabi,Senqu Local Municipality,99,22707069,Ndingashe,SIGENU HM,,PALMIETFONTEIN,STERKSPRUIT,"Ndingishe Village,Sterkspruit,Sterkspruit,9762","P.O BOX 464, SERKSPRUIT, STERKSPRUIT, 6972",,725037897,Yes,99,Q1,99,99,01.01.1984,No Fee,Urban,99,EC,EC,200600554,200600554,384,15
200600557,2025,EC,2,NDOFELA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214254,214254,,,-30.37743,27.437280000000001,Joe Gqabi,Senqu Local Municipality,99,22707009,Dolosini,MLOTHA DA,99,99,STERKSPRUIT,"Ndofela Village,Sterkspruit,Sterkspruit,9762","P.0. BOX 77, STERKSPRUIT, 9762",,733939797,Yes,99,Q2,99,99,01.01.1969,No Fee,Rural,99,EC,EC,200600557,200600557,247,9
200600559,2025,EC,2,NDUNGUNYA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214255,214255,,,-30.57572,27.554680000000001,Joe Gqabi,Senqu Local Municipality,99,22711016,Ndunguyeni,MKHASAKHASA MK,99,HERSCHEL,STERKSPRUIT,"Ndungunya Village,Sterkspruit,9762","P O TYININDINI, STERKSPRUIT, 9762",,731917483,Yes,99,Q2,99,99,01.01.1970,No Fee,Urban,99,EC,EC,200600559,200600559,173,9
200600571,2025,EC,2,NGOGODOVILLE SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214257,214257,,,-30.549630000000001,27.32658,Joe Gqabi,Senqu Local Municipality,99,22707017,Etshantolo,SIDLAYI SL,,99,STERKSPRUIT,"Esilindini Ethafeni,Sterkspruit,9762","P O BOX 31, STERKSPRUIT, 9762",,722452701,Yes,99,Q3,99,99,01.01.1990,No Fee,Urban,99,EC,EC,200600571,200600571,323,9
200600574,2025,EC,2,NGQUBA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214258,214258,,,-30.575430000000001,27.40924,Joe Gqabi,Senqu Local Municipality,99,22704005,Gquba,MAKAPELA WR,,99,STERKSPRUIT,"Ngquba Village,Sterkspruit,9762","P.O.BOX 345, STERKSPRUIT, 9762",,677700596,Yes,99,Q2,99,99,01.01.1979,No Fee,Urban,99,EC,EC,200600574,200600574,860,24
200600583,2025,EC,2,NKOPANE JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214260,214260,,,-30.57508,27.08473,Joe Gqabi,Senqu Local Municipality,99,22704008,Magozeni,LANGBOOI TA,,HERSCHEL,STERKSPRUIT,"WITTEBERGEN, ADMINISTRATIVE AREA, HERSCHEL, 9756","P O BOX 52, HERSCHEL, 9756",,516111694,Yes,99,Q2,99,99,01.01.1972,No Fee,Urban,99,EC,EC,200600583,200600583,227,8
200600589,2025,EC,2,NKULULEKO SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,214261,214261,4271030,,-30.552209999999999,27.328890000000001,Joe Gqabi,Senqu Local Municipality,99,22707044,Makandini,KOBENI JV,,99,STERKSPRUIT,"Esilindini Admin. Area,Sterkspruit,Sterkspruit,9762","P O BOX 369, STERKSPRUIT, 9762",,,Yes,99,Q3,99,99,01.01.1986,No Fee,Urban,99,EC,EC,200600589,200600589,420,10
200600606,2025,EC,2,NOMPUMELELO SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,UNKNOWN,214364,214364,4271031,,-30.584910000000001,27.09676,Joe Gqabi,Senqu Local Municipality,99,22704013,Marakaneng,KOSIE VD,,HERSCHEL,STERKSPRUIT,"Nkopane Village,Sterkspruit,9762","P O BOX 55, HERSCHEZ, 9756",,837803518,Yes,99,Q2,99,99,01.01.1996,No Fee,Urban,99,EC,EC,200600606,200600606,223,9
200600638,2025,EC,2,NTLALO PUBLIC SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TECHNICAL,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),214371,214371,4271032,,-31.277699999999999,25.80303,Joe Gqabi,Walter Sisulu Local Municipality,99,22903000,NONE,MSINDO B,99,NEWAREA,STEYNSBURG,"607 NKONJANE STREET, STEYNSBURG, 5920","P.O.BOX 318, STEYNSBURG, 5920",,488840362,Yes,99,Q3,99,99,01.01.1998,No Fee,Rural,99,EC,EC,200600638,200600638,532,17
200600648,2025,EC,2,NYANISO SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214271,214271,,,-30.608170000000001,27.238230000000001,Joe Gqabi,Senqu Local Municipality,99,22711008,Madakana,LANGBOOI LN,,HERSCHEL,STERKSPRUIT,"Manxeba Village,Sterkspruit,9762","P.O. BOX 17, HERSCHEL, 9756,",,726308981,Yes,99,Q2,99,99,01.01.1983,No Fee,Urban,99,EC,EC,200600648,200600648,162,4
200600649,2025,EC,2,NYATELA SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,214272,214272,4271033,,-30.447199999999999,27.358370000000001,Joe Gqabi,Senqu Local Municipality,99,22707075,Nongogo,QWAKA AZ,,99,STERKSPRUIT,"Macacuma Village ,Sterkspruit,9762","PRIVATE BAG X5014, STERKSPRUIT, 9762",,516110052,Yes,99,Q2,99,99,01.01.1994,No Fee,Rural,99,EC,EC,200600649,200600649,480,13
200600655,2025,EC,2,OVISTON PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,CISKEI,214370,214370,,,-30.702380000000002,25.768940000000001,Joe Gqabi,Walter Sisulu Local Municipality,99,22907000,NONE,DESCHAMPS HM,99,OVISTON,VENTERSTAD,"1 Granny Smith,Oviston ,Oviston,9798","P O BOX 20, VENTERSTAD, 9798",,825791840,Yes,99,Q3,99,99,01.01.1968,No Fee,99,99,EC,EC,200600655,200600655,141,6
200600661,2025,EC,2,PELANDABA PRIMARY JUNIOR SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214369,214369,,,-30.641870000000001,27.56466,Joe Gqabi,Senqu Local Municipality,99,22707028,KwaMadume,NTAMO JM (Act),99,WITTENBERG,STERKSPRUIT,"Pelandaba Village,Sterkspruit,9777","BASIN, STERKSPRUIT, 9762",,835104905,Yes,99,Q2,99,99,01.01.1972,No Fee,Rural,99,EC,EC,200600661,200600661,63,5
200600662,2025,EC,2,PELOMOSA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,DEPARTMENT OF EDUCATION & TRAINING(DET),214275,214275,,,-30.692609999999998,26.68872,Joe Gqabi,Walter Sisulu Local Municipality,99,22802000,NONE,SENGALI MP,,99,ALIWAL NORTH,"MKHATHU STREET, DUKATHOLE, ALIWAL NORTH, 9750",P O BOX 586 9750,,516341909,Yes,99,Q3,99,99,01.01.1979,No Fee,Urban,99,EC,EC,200600662,200600662,715,19
200600663,2025,EC,2,PENHOEK SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214276,214276,,,-30.546900000000001,27.599699999999999,Joe Gqabi,Senqu Local Municipality,99,22707006,Boomplaas,MASHIYA JM,,HERSCHEL,STERKSPRUIT,"PEN HOEK VILLAGE, STERKSPRUIT,","PEN HOEK VILLAGE, STERKSPRUIT, 9762",,824386541,Yes,99,Q2,99,99,01.01.1971,No Fee,Rural,99,EC,EC,200600663,200600663,76,5
200600666,2025,EC,2,PHAHAMENG PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,DEPARTMENT OF EDUCATION & TRAINING(DET),214277,214277,,,-31.132349999999999,26.8018,Joe Gqabi,Walter Sisulu Local Municipality,99,22805000,NONE,REINDERS LI,99,MASAKHANE TOWNSHIP,JAMESTOWN,"643 Mzingisi Street,Jamestown,Jamestown,9742","P O BOX 71, JAMESTOWN,",,516410861,Yes,99,Q3,99,99,01.01.1991,No Fee,Urban,99,EC,EC,200600666,200600666,886,25
200600670,2025,EC,2,PHAMBILI MZONTSUNDU SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),214278,214278,4271034,,-31.12529,26.80894,Joe Gqabi,Walter Sisulu Local Municipality,99,22803000,NONE,SOMBALO M,99,99,JAMESTOWN,"01 Montague Street,Jamestown,9743",P O BOX 13 9742,,516410654,Yes,99,Q3,99,99,01.01.1940,No Fee,Urban,99,EC,EC,200600670,200600670,583,17
200600685,2025,EC,2,QHEMEGHA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214280,214280,,,-30.380759999999999,27.475809999999999,Joe Gqabi,Senqu Local Municipality,99,22707051,Mbekweni,MDUNGELA TK,99,99,STERKSPRUIT,"sterkspruit,9762","P.O. STERKSPRUIT, STERKSPRUIT, 9762",,738768556,Yes,99,Q1,99,99,01.01.1967,No Fee,Urban,99,EC,EC,200600685,200600685,118,6
200600687,2025,EC,2,QHOBOSHANE JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214281,214281,,,-30.44333,27.56315,Joe Gqabi,Senqu Local Municipality,99,22702010,Sikroxweni,SONO V,,PALMIETFONTEIN,STERKSPRUIT,"QOBOSHANE VILLAGE, PALMIETFONTEIN, 9767","PRIVATE BAG X12, STERKSPRUIT, 9767",,,Yes,99,Q1,99,99,01.01.1969,No Fee,Urban,99,EC,EC,200600687,200600687,287,12
200600708,2025,EC,2,REX MDEBUKA SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),214284,214284,4271035,,-30.715720000000001,27.20335,Joe Gqabi,Senqu Local Municipality,99,22716003,Lady Grey NU,TABANE FW,99,LADY GREY,LADY GREY,"1375 Khwezi Naledi,Lady Grey,Lady Grey,9755","P O BOX 177, LADY GREY, 9755",,516030384,Yes,99,Q3,99,99,01.01.2003,No Fee,Urban,99,EC,EC,200600708,200600708,623,17
200600709,2025,EC,2,RHODES JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,DEPARTMENT OF EDUCATION & TRAINING(DET),214286,214286,306109,,-30.79973,27.960270000000001,Joe Gqabi,Senqu Local Municipality,99,22718000,NONE,MARONOTI VL,,ZAKHELE,RHODES,"PLOT 334, ZAKHELE TOWNSHIP, RHODES 9787, 9787","P O BOX 30, RHODES, 9787",,871610170,Yes,99,Q3,99,99,01.01.1982,No Fee,Urban,99,EC,EC,200600709,200600709,223,9
200600725,2025,EC,2,SAKAKUDE JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214291,214291,,,-30.604990000000001,27.594719999999999,Joe Gqabi,Senqu Local Municipality,99,22707088,Sidakaneni,NONE BC,,99,STERKSPRUIT,"Phelandaba Village,Sterkspruit,9762","P.O. BOX 5006, STERKSPRUIT, 9762",,839489845,Yes,99,Q3,99,99,01.01.1970,No Fee,Rural,99,EC,EC,200600725,200600725,140,6
200600728,2025,EC,2,SAMEKOMS PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,HOUSE OF REPRESENTATIVES(HOR),44235,44235,,,-31.231259999999999,25.464040000000001,Joe Gqabi,Walter Sisulu Local Municipality,99,22902002,Steynsburg NU,BARNHOORN P,99,MIDDELBURG,MIDDELBURG,"Samekoms Farm,Middelburg,5900","PO BOX 411, MIDDELBURG, 5900",,827739779,Yes,99,Q2,99,99,01.01.1940,No Fee,Rural,99,EC,EC,200600728,200600728,54,3
200600754,2025,EC,2,SITOROMO JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214297,214297,,,-30.414929999999998,27.532520000000002,Joe Gqabi,Senqu Local Municipality,99,22702012,Sitoromo,LETSOSO TD,,99,STERKSPRUIT,"Sitoromo Junior Secondary School,Palmietfontein,Sterkspruit,9767","PRIVATE BAG X08, PALMIETFONTEIN, 9767",,719199529,Yes,99,Q1,99,99,01.01.1972,No Fee,Urban,99,EC,EC,200600754,200600754,308,12
200600763,2025,EC,2,SIZAMULWAZI PUBLIC SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,DEPARTMENT OF EDUCATION & TRAINING(DET),214298,214298,,,-30.966100000000001,27.587,Joe Gqabi,Senqu Local Municipality,99,22712000,NONE,LIBAZI BP,99,99,BARKLY EAST,"Lulama Hlanjwa Township,Barkly East,9786",,,733501757,Yes,99,Q3,99,99,01.01.1983,No Fee,Urban,99,EC,EC,200600763,200600763,1708,42
200600765,2025,EC,2,SKISAZANA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214299,214299,,,-30.52186,27.22381,Joe Gqabi,Senqu Local Municipality,99,22707058,Mjikelweni,BALEKA VV,99,STERKSPRUIT,HERSHEL,"Skisazana Village,Herschel,9756","P O BOX 20, HERSCHEL, 9756",,729214422,Yes,99,Q3,99,99,01.01.1972,No Fee,Urban,99,EC,EC,200600765,200600765,138,8
200600791,2025,EC,2,ST MARY'S SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214300,214300,,,-30.617439999999998,27.17286,Joe Gqabi,Senqu Local Municipality,99,22706000,NONE,DYANI LP,99,HERSCHEL,HERSHEL,"TUGELA NO.5, ORANGENTEIN, 9756","P O BOX 72, HERSCHEL, 9756",,826361095,Yes,99,Q2,99,99,01.01.1992,No Fee,Rural,99,EC,EC,200600791,200600791,584,14
200600792,2025,EC,2,ST MICHAEL'S JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214301,214301,,,-30.473680000000002,27.442869999999999,Joe Gqabi,Senqu Local Municipality,99,22704020,Mbini,MBOLEKWA BE,99,99,STERKSPRUIT,"Dulcies Nek Village,Sterkspruit,9762","P.O.BOX 76, STERKSPRUIT, 9762",,789080811,Yes,99,Q2,99,99,01.01.1970,No Fee,Rural,99,EC,EC,200600792,200600792,214,9
200600795,2025,EC,2,ST TERESA SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,214302,214302,4271042,,-30.444199999999999,27.45975,Joe Gqabi,Senqu Local Municipality,99,22705000,NONE,JODO CN,99,WITTENBERG,STERKSPRUIT,"ROOIWAL, STERRKSPRUIT,","P O TERESA, STERKSPRUIT, STERKSPRUIT, 9762",,,Yes,99,Q1,99,99,,No Fee,Urban,99,EC,EC,200600795,200600795,1174,34
200600798,2025,EC,2,STERKSPRUIT COMMUNITY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214305,214305,,,-30.529399999999999,27.355589999999999,Joe Gqabi,Senqu Local Municipality,99,22717000,NONE,VANQA BT,,99,STERKSPRUIT,"MAIN ROAD TIENBANK VILLAGE, STERKSPRUIT, STERKSPRUIT, 9762","P. O . BOX 455, TIENBANK VILLAGE, STERKSPRUIT, 9762",,516110564,Yes,99,Q3,99,99,01.01.1999,No Fee,Urban,99,EC,EC,200600798,200600798,1497,32
200600800,2025,EC,2,STERKSPRUIT JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214307,214307,,,-30.52439,27.368189999999998,Joe Gqabi,Senqu Local Municipality,99,22717000,NONE,SLATER TF,99,EXTENSION 1,STERKSPRUIT,"386 Church Street,Extension 1,Sterkspruit,9762",P O BOX 394 9762,,516110140,Yes,99,Q3,99,99,01.01.1991,No Fee,Urban,99,EC,EC,200600800,200600800,1666,39
200600801,2025,EC,2,STERKSPRUIT SENIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TECHNICAL,JOE GQABI,Unknown,GOVERNMENT,PUBLIC,TRANSKEI,214308,214308,4271044,,-30.520900000000001,27.372240000000001,Joe Gqabi,Senqu Local Municipality,99,22717000,NONE,YILIWE M,,99,STERKSPRUIT,"ZWELITSHA LOCATION, EMFUNDWENI STREET, STERKSPRUIT, 9762","P O BOX 99, STERKSPRUIT, 9762",,827198055,Yes,99,Q3,99,99,01.01.1971,No Fee,Urban,99,EC,EC,200600801,200600801,744,31
200600803,2025,EC,2,STEYNSBURG COMBINED SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,HOUSE OF REPRESENTATIVES(HOR),214310,214310,,,-31.290279999999999,25.805700000000002,Joe Gqabi,Walter Sisulu Local Municipality,99,22903002,Westdene,BOOYSEN AS,99,WESTDENE,STEYNSBURG,"Highway 1017 ,Westdene,Steynsburg,5920","PO BOX 159, STEYNSBURG, STEYNSBURG, 5920",,488840306,Yes,99,Q3,99,99,01.01.1980,No Fee,Urban,99,EC,EC,200600803,200600803,515,17
200600808,2025,EC,2,SUNDUZA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214311,214311,,,-30.607469999999999,27.387080000000001,Joe Gqabi,Senqu Local Municipality,99,22707083,Qoboshane,TROM NF,,99,STERKSPRUIT,"Sunduza J.S.S,Sunduza Village,Sterkspruit,9762","P O BOX 4, STERKSPRUIT, 9764",,824727770,Yes,99,Q2,99,99,01.01.2002,No Fee,Urban,99,EC,EC,200600808,200600808,235,9
200600817,2025,EC,2,TAPOLENG JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214314,214314,,,-30.537800000000001,27.364090000000001,Joe Gqabi,Senqu Local Municipality,99,22704033,Tapuu,MATOMELA MJ,,WITTENBERG,STERKSPRUIT,"Tapoleng Village,Sterkspruit,Sterkspruit,9762","P O BOX 72, STERKSPRUIT, 9762",,,Yes,99,Q3,99,99,01.01.1965,No Fee,Urban,99,EC,EC,200600817,200600817,801,20
200600821,2025,EC,2,TELLE JUNCTION JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214315,214315,,,-30.435749999999999,27.546379999999999,Joe Gqabi,Senqu Local Municipality,99,22702002,Henge,NTOI LJ,,PALMIETFONTEIN,STERKSPRUIT,"LOWER TELLE A/A, QOBOSHANE VILLAGE, PALMIETFONTEIN 9767, 9767","P O BOX 14, PALMIETFONTEIN, 9767",,725138648,Yes,99,Q1,99,99,01.01.1972,No Fee,Urban,99,EC,EC,200600821,200600821,665,18
200600828,2025,EC,2,THABA LESOBA JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214317,214317,,,-30.482189999999999,27.398980000000002,Joe Gqabi,Senqu Local Municipality,99,22704016,Masaleng,KHOAELANE TM,,99,STERKSPRUIT,"Thaba Lesoba Village,Sterkspruit,9762","P .O BOX 495, STERKSPRUIT, 9762",,791243174,Yes,99,Q2,99,99,01.01.1966,No Fee,Rural,99,EC,EC,200600828,200600828,1217,32
200600832,2025,EC,2,THEMBALETHU JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214318,214318,,,-30.553730000000002,27.459109999999999,Joe Gqabi,Senqu Local Municipality,99,22704024,Mlamli,MHLOMI FF,,WITTENBERG,STERKSPRUIT,"Hoita,Sterkspruit,Sterkspruit,9762","PRIVATE BAG X5004, STERKSPRUIT, 9762",,786514003,Yes,99,Q2,99,99,01.01.1994,No Fee,Urban,99,EC,EC,200600832,200600832,88,5
200600844,2025,EC,2,TIENBANK JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,JOE GQABI,Unknown,GOVERNMENT,UNKNOWN,TRANSKEI,214320,214320,,,-30.53443,27.36093,Joe Gqabi,Senqu Local Municipality,99,22704035,Tienbank,LETLABIKA ME,,99,STERKSPRUIT,"Mlamleli Street,Tienbank Location,Sterkspruit,9762","P.O. BOX 168, STERKSPRUIT, 9762",,833708242,Yes,99,Q3,99,99,01.01.1972,No Fee,Urban,99,EC,EC,200600844,200600844,1005,24
